video_id,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20
QSe13hyv68o,0.14891049,0.11632935,0.05263916,0.06330827,-0.06937054,0.01615902,0.0414404,-0.08718763,0.16592873,-0.0251013,-0.06943889,-0.03522905,0.01613039,0.0314136,0.02789694,-0.07112952,0.1615273,-0.05424439,-0.0853109,-0.08465036
94PJFiyaSrs,0.03677899,0.01353993,0.09644845,0.07290003,-0.08756204,0.01632386,0.02511621,-0.08018366,-0.04271164,0.01360357,-0.06965575,0.17149715,-0.00624666,-0.00904035,0.00833239,0.09498364,-0.05694237,0.05871486,0.05287751,0.01633817
Xf_v62TQOx4,0.00779483,0.00495322,0.01386206,0.01429324,-0.00629602,0.07553914,-0.02531202,0.00576374,0.00865957,-0.01712476,-0.0104641,0.01098381,0.02808084,-0.02468546,0.02739671,-0.0286647,0.00585673,0.04816761,-0.00966471,-0.02044628
OkVrrVAG9yg,0.07125299,0.04293247,0.15194871,0.05940531,-0.13342463,-0.01445845,0.02257375,-0.12617543,-0.01488105,-0.07709091,0.23951387,0.03210389,-0.20554071,0.29890336,0.01067541,0.05395241,0.10754097,0.03190104,-0.00902687,-0.09055819
w_Z0cdu9c9I,0.03017608,-0.010497,0.02784174,0.01741447,-0.01112023,0.01055877,-0.00036134,0.00289098,-0.01211361,0.00724034,-0.00927776,0.01833903,-0.03677347,-0.01249089,-0.00824002,0.0364063,0.00495919,0.0037448,-0.01287014,-0.02321739
sQoa8y7eN-8,0.08355277,0.07354409,0.14042799,-0.00102003,-0.0696705,0.00871896,0.02919446,-0.12611619,0.0107497,0.02956764,-0.13567309,-0.16800739,-0.01247407,-0.0421436,0.02685029,-0.01032529,-0.04796135,0.10243311,0.15033908,0.13986851
QDZUOBnmf4Q,0.07190558,0.0290758,0.06663729,0.06095795,-0.05134488,0.01966014,0.04765118,-0.05889355,0.01816658,0.00010095,-0.03348841,-0.00146864,-0.05870338,0.10032581,0.01267419,-0.0653107,0.02177367,-0.02708754,0.0324501,-0.03874964
0YCyZKuGPmA,-0.0,0.0,-0.0,2e-08,-2e-08,8e-08,-2.6e-07,-7.2e-07,-1.8e-07,-1e-06,-4.49e-06,9.9e-07,-1.7e-07,2.96e-06,7.45e-06,7.71e-06,-2.37e-06,6.4e-06,5.46e-06,4.27e-06
664cs6FZEZo,0.01956096,0.00335008,0.06800347,0.00972144,-0.02173087,0.39769893,-0.14497826,0.10750549,-0.02581293,-0.17110403,-0.00819952,-0.02683076,-0.00781528,0.08253858,0.01650297,0.0520429,0.02170256,-0.21580931,0.04566898,0.20417459
XV4eV0wnx-c,0.00953702,0.00949236,0.01654914,0.01202075,-0.01435052,0.1488745,-0.0488066,0.02922167,0.0079157,0.05679505,0.02938859,0.0099873,0.05096614,0.03551644,0.21615774,-0.02606939,-0.03891758,-0.08198916,0.03608583,-0.0350522
PCAPjDDY-h4,0.07901194,0.06139001,0.09111467,0.05329877,-0.08788536,0.04262641,0.05978009,-0.08335655,0.00127737,0.00876479,-0.11293733,-0.0148939,0.01097604,0.01336538,0.02038061,0.12415532,-0.06131529,0.06962638,0.07652358,-0.01258534
NkWtrW-9GDY,0.07110225,0.04765298,0.10736964,0.06022562,-0.11786636,0.00683565,0.00902549,-0.08260713,-0.00112183,-0.02298655,-0.00180729,-0.03334985,-0.08733204,-0.02806483,0.06474796,0.06510729,-0.08144448,0.00091618,-0.08697457,-0.03212774
5fKeNMp7F6s,0.01116283,0.00579191,0.04558424,0.03419777,-0.02712423,0.36459854,-0.12784532,0.06454757,-0.00967676,-0.01167629,0.02284034,-0.03253032,0.1314889,0.00100802,0.18131624,-0.1161692,-0.01798631,0.18164241,-0.07963233,-0.22646621
BnAKfe0qGbE,0.10252991,0.03925034,0.13228409,0.01955185,-0.08834549,0.01258947,0.05147995,-0.09627293,0.03795631,0.01816351,-0.12824691,-0.17962969,0.04964759,-0.12213817,0.08090783,-0.1697396,-0.05143067,0.1289463,0.13769814,0.0315059
oixqYBAPwXA,0.00251941,0.00154892,0.01019822,0.00083172,-0.00333884,0.00591032,0.00059013,-0.00788652,-0.00013448,-0.00148846,-0.00579601,-0.00156366,1.271e-05,-0.00758953,0.00560667,-0.00497286,0.01249344,0.00060584,-0.00342231,0.0045654
k30WHO9_ppU,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
tXgFifuwvno,0.07247873,0.0480887,0.10214044,0.07177745,-0.13211479,-0.01759337,-0.01924305,-0.09494769,0.00406934,-0.05938002,0.28964204,-0.15738706,-0.07814634,-0.1416349,-0.01001462,-0.08297467,-0.05712351,-0.04372228,0.09700456,0.06232894
N9drBPpPZFI,0.18851967,-0.05889943,0.14626623,0.11063358,-0.2388223,-0.14621663,-0.1799541,0.15462384,-0.08047166,-0.01735638,0.24044718,-0.09015893,0.00185778,0.0242665,-0.05493834,-0.01702453,0.05279576,-0.02037292,-0.00263602,-0.01835789
X5_Q7FZ0Sik,0.17253787,0.02164526,0.10394966,0.07416194,-0.16186985,-0.07301281,-0.08142719,0.13092219,-0.08511623,0.03720695,-0.09131741,-0.00650057,-0.07380103,0.00401958,-0.02365137,0.08440828,0.11047179,-0.05600349,-0.04598276,-0.10530448
AxM96v9ZCzI,0.05389126,0.01619002,0.03383805,0.02989172,-0.03553787,0.01385957,0.0360967,-0.10129838,0.03031865,-0.01247078,-0.04662457,-0.05523683,0.07828541,0.02827973,-0.01489215,-0.02403411,0.02204629,-0.05405412,-0.02552363,-0.02624745
uZ6Nbwp8GtU,0.06110953,0.06259976,0.07090165,0.01910671,-0.04568572,0.01212583,0.02438518,-0.07836687,0.01912612,0.03345748,-0.05601826,-0.04069886,-0.00420726,-0.03076683,0.01082005,0.0141189,0.02953652,-0.03680846,-0.03797307,0.01097277
67JREKwyixk,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
sqXsMACtso0,0.04277513,0.01477753,0.10281717,0.01881752,-0.0528203,0.00011442,0.00378007,-0.04423552,-0.00398145,0.02109273,-0.08734838,-0.01262442,0.01626226,0.04582001,-0.01168708,0.10557653,-0.06730671,0.02534171,0.05970158,0.01638821
pra3fiwosjU,0.05123145,0.02286448,0.1001599,0.07485285,-0.07634625,0.01163979,0.01271577,-0.03838195,-0.01919864,-0.00756806,-0.02089277,0.01758398,-0.12553647,-0.14514056,0.02498797,0.09487083,0.01351263,-0.05163104,-0.01108492,-0.11686952
HOwVuamQvTc,0.12682764,0.05640606,0.20993789,0.06393921,-0.13087706,-0.01107626,0.01722159,-0.13954104,0.00369504,0.02259313,0.01009511,-0.0705405,0.12745746,0.06878283,-0.03816904,0.02428433,-0.05052042,0.02839699,0.15548735,0.03409173
UN6X2Jj-qrQ,0.0967023,-0.01709749,0.07137595,0.04269423,-0.08474406,-0.00283961,0.00269697,0.01164412,-0.01200304,-0.00198494,-0.05257559,0.08691434,-0.12383094,-0.06381005,0.03810379,0.00346924,0.07421945,-0.05880203,-0.03104866,0.00035533
1a5xOhqvm-I,0.00843509,0.00685786,0.01882715,0.01358548,-0.01487013,0.15491851,-0.05357779,0.03281999,0.0019816,0.04946128,0.0333856,0.01157485,0.05228138,0.02819505,0.19670745,-0.0312111,-0.02807421,-0.08093262,0.03265922,-0.03114487
MK-6-YuFzC4,0.0980586,0.05238922,0.16944616,0.00022523,-0.08047301,-0.01787015,-0.00620512,-0.12830452,0.01048506,-0.04909991,0.14325249,-0.09572333,0.00601825,-0.04791694,-0.01185188,-0.04780256,-0.02746538,0.0012574,0.08628539,-0.01706998
pVwkpXd5PCA,0.00565077,0.0028064,0.01430255,0.00935514,-0.01521066,0.02696324,-0.00164784,-0.01505322,-0.00062664,0.00027702,-0.0124496,0.01264906,0.0094712,-0.01103746,0.02296387,-0.01970519,-0.01800232,0.0094292,-0.00760011,-0.00936151
Nz7vsR3_W3I,0.20849962,-0.0385934,0.18942565,0.09125275,-0.23823844,-0.14801014,-0.18468691,0.15591585,-0.07241076,0.00293045,0.15649174,-0.10562367,-0.06620622,0.00152656,0.023068,-0.08279668,0.07727591,0.00778926,-0.00024176,-0.11780391
WeAhvFYojh0,0.07243455,0.02610749,0.06922375,0.04481154,-0.08596383,0.00495134,0.03205756,-0.07272918,0.03896917,-0.01796431,0.00433577,-0.1032774,0.05471093,0.09515125,-0.02496707,0.04135067,-0.06091958,-0.03254201,-0.08791297,0.02257898
myMj_ZfZ_xI,0.0124603,0.00164245,0.03373557,0.01873571,-0.02040738,0.2659223,-0.10269665,0.05097789,0.0025103,0.00538381,0.02140758,0.00763346,0.01518066,-0.00057899,0.28223274,0.020933,0.05540452,-0.0210828,0.02049853,-0.00068282
I-rogofBX8c,0.0098589,0.00192021,0.01243235,0.00805447,-0.01383059,0.04461335,-0.01381191,0.00869305,-0.00544283,-0.0108785,-0.00370843,0.00042744,0.00881266,0.0057778,-0.00636771,0.0058415,0.00138543,-0.02478904,0.01404335,-0.00399722
R6VQrYkJf74,0.03959092,0.01996119,0.07276088,0.04437302,-0.06389978,0.02281812,0.05843939,-0.02187011,0.00719152,-0.01734351,0.05932411,-0.02177937,-0.02093181,-0.08036693,0.01292258,-0.04880183,-0.05680681,-0.09266693,-0.05174319,0.02029029
jdrW-vJOD1w,0.108484,0.03564002,0.08873912,0.05752823,-0.04825792,0.02057973,0.04464665,-0.11071454,0.01780934,0.01154977,-0.07680048,0.01207129,-0.01570389,-0.02169278,0.02558198,0.00737975,-0.02838292,-0.06093518,-0.0388429,-0.01995617
nOR-IY0SnEY,0.05010274,0.04678981,0.05560165,0.05200028,-0.03225247,0.02752985,0.0684998,-0.08867502,-0.00453744,-0.0338219,0.07334411,0.01902706,-0.24832554,0.319561,0.01563027,0.00355641,0.07114582,0.04947467,0.05011873,-0.07552275
DerWppSGkmE,0.14153913,0.0949209,0.13247591,0.05521057,-0.12230982,-0.01670721,0.04183584,-0.0854269,-0.00908294,-0.01459315,-0.07508502,-0.00668747,0.08594284,0.02336074,0.04787882,-0.02866484,0.02422288,-0.0094691,-0.06036422,0.07904457
nH8YRX4Stfs,0.04506582,0.04396376,0.10051601,0.03498344,-0.02107887,0.03997546,0.03864997,-0.08257823,0.01520308,0.05384969,-0.03440833,-0.02566744,-0.11180527,-0.06457329,0.01454028,0.01356272,-0.00950067,-0.04856142,-0.05480916,-0.05419124
xfMhpaP8QSg,0.04490098,0.04590165,0.04608343,0.04128844,-0.05960312,0.01703701,0.03789228,-0.08674833,-0.0199889,-0.02414087,0.04072532,0.08189338,-0.27541998,0.31776881,0.00937505,0.06263725,0.08884711,0.02703008,0.03553701,-0.1493235
8Cc0marf_vs,1.08517313,-0.70990876,-0.21255855,-0.12935188,0.20449245,0.08362156,0.11141538,-0.13808219,-0.35430618,0.03541523,0.03244348,-0.0864202,0.01240777,0.01032527,0.00631446,-0.0673848,0.01798014,-0.0191777,-0.01787442,-0.01751008
ZjnjH_SaHyo,0.20387551,0.05017624,0.11903146,0.05916932,-0.14132734,-0.0734197,-0.05045174,0.16364882,-0.02518167,0.04436566,-0.03697859,-0.02110468,-0.12387538,-0.03469389,0.05498105,-0.08216992,-0.02001763,-0.04473132,-0.02849713,-0.03439457
5ov8sBSV-pc,0.05049518,0.00118949,0.03998307,0.01999374,-0.03806351,0.02420419,0.04451735,-0.06338116,0.01660277,-0.01884168,-0.00195316,-0.00509575,-0.11836537,0.0041722,0.0558919,-0.03904602,0.08310039,0.06111216,-0.06451211,0.02824761
fgasMQ6UWPY,0.05486465,0.05456723,0.04772984,0.03455477,-0.05829282,0.00739242,0.03757721,-0.06183622,-0.00287386,0.01174445,-0.06232945,-0.01840374,-0.02104614,0.04053287,0.01027719,-0.00520907,-0.00342848,-0.02065655,-0.00893407,0.03615099
UxUmboIvArE,0.14572371,0.04030169,0.23557227,-0.0041455,-0.08212458,0.04664845,0.09198455,-0.08243661,0.03341404,-0.05828296,0.05157206,-0.14742931,0.0257577,0.05175601,-0.05326077,-0.0010695,0.06623301,-0.03168053,-0.01905555,0.0781368
YY99Gla0v4E,0.08917053,0.06348623,0.18678619,0.03967439,-0.11884304,0.00014583,0.02181025,-0.11359613,-0.01481947,-0.04071674,0.02069273,0.08912017,-0.02837048,-0.02097664,-0.00097519,0.06349351,-0.06960869,-0.06429833,-0.05002198,-0.03778075
vg9owOLbmvA,0.05582305,0.02173759,0.0885141,0.05984215,-0.07897063,0.04591399,0.04778372,-0.13816562,0.04467102,0.11121073,-0.02080769,-0.07988392,-0.01889313,-0.09441842,-0.0829914,0.02840896,-0.03421676,-0.0886592,0.16372786,0.00207765
k0ZYVWoVWAc,0.09948016,0.01354114,0.08840779,0.05118409,-0.10337506,0.01867376,0.05935134,-0.0996857,0.03763797,-0.00525508,-0.10476875,0.01772762,-0.08540265,-0.07345575,0.06613458,-0.16247888,0.08527481,0.07444582,0.00720883,0.13871507
wJwQm_aqC8U,0.00192622,0.00136525,0.00719501,0.00472981,-0.002654,0.05599944,-0.01844831,0.01504271,-0.00471684,-0.03640157,-0.0073099,-0.00836152,0.01322063,0.00715013,-0.02775541,-0.00216173,0.01897784,0.04913826,-0.02819587,-0.00428165
-wkZoxeFIpM,0.11062957,0.09209794,0.09189873,0.07967842,-0.0923993,0.05833155,0.07811236,-0.14236987,0.03440282,0.05193744,-0.05389986,-0.0965844,0.01934595,0.11173866,-0.08791458,-0.01966022,0.01840595,0.01912696,0.05327204,-0.00352251
EnLpF9i3I4I,0.02551599,0.00234178,0.03528329,0.01548814,-0.02686023,0.00230387,0.00822829,-0.03565424,0.00187149,-0.01516461,0.03674337,-0.00488539,-0.0074071,-0.01216668,0.01041559,0.04717972,-0.02402858,0.00382947,0.00483406,-0.00518984
R1iBWKeX42I,0.08958337,0.0545419,0.0927252,0.06508645,-0.11141715,-0.00078132,0.04222443,-0.09151144,0.03175768,-0.05492325,0.16337984,-0.10325064,0.05068964,-0.05232438,0.00227029,-0.05605099,-0.03316599,-0.10719687,-0.0237593,-0.00318272
f2fDaAMvlV4,0.06225773,0.02042824,0.21893928,0.5923434,0.51225834,-0.05463971,-0.06267175,0.01736606,-0.00676894,0.00651893,-0.02502677,-0.00967515,0.0087512,-0.0221151,0.00792834,-0.00153689,5.1e-06,0.00217042,-0.00198194,-0.01042434
39rirHnSBZ4,0.05136777,0.04691551,0.09426856,0.00859142,-0.04260173,0.01642892,0.03080982,-0.08297118,0.03839481,0.02902688,-0.09835401,-0.04617433,-0.00083286,0.00853204,0.00710586,0.06375587,0.00522874,0.01860428,0.0162566,-0.0061833
ra8QknbAJs4,0.05254843,0.0383623,0.1177732,0.02577855,-0.07980792,-0.00350275,0.00439893,-0.06855525,-0.00425267,-0.04639977,0.18900515,-0.07297487,-0.19362183,-0.15547016,0.02141014,-0.07064827,-0.00190705,-0.01716235,-0.02670703,0.04583725
yaBzATxyEYs,0.07249643,0.03383692,0.09243012,-0.00141599,-0.02390665,0.02076605,0.0479687,-0.09450705,0.03381215,-0.01586534,-0.04447738,-0.05732123,0.05214163,0.02275764,-0.03253065,0.00514387,-0.05793745,0.00797461,0.02440489,-0.02844494
AXvou3mSGQA,0.04510906,0.02902488,0.05527558,0.03487236,-0.06870355,0.00944963,0.00297933,-0.02841013,-0.04132541,-0.03482173,0.00788507,0.1399552,0.0472983,-0.00266627,-0.02839387,0.0102272,0.13268753,-0.04582579,-0.06866855,-0.00447937
1WQetpMA8-k,0.04578999,0.0376532,0.08167155,0.05955267,-0.09642928,0.05646059,0.03756749,-0.12492066,0.01016988,-0.00061833,-0.10925121,-0.10314349,0.08809323,0.05607725,-0.09734764,-0.07314457,-0.05022753,-0.17111174,-0.14693478,-0.09257675
ERxzxl6fXbw,0.03007383,0.01288918,0.07142971,0.05389779,-0.06188809,0.03075407,0.04713965,-0.10010601,0.00370794,0.00568309,-0.02445804,0.06319424,-0.2873981,0.27249924,0.07783483,0.01886489,0.09695046,0.12072575,0.01690044,-0.06554315
cdOcjUyQr8A,0.01115594,0.0049152,0.04273513,0.0228176,-0.01210395,0.12601248,-0.04412954,0.01780573,-0.00826497,-0.087382,-0.02748959,-0.0186828,-0.01793193,0.01912344,-0.0530993,0.02399335,0.0164794,-0.07331119,0.01237024,0.08154497
pS5AOr4B7hg,0.0605338,0.05912493,0.07797073,0.03397886,-0.06513526,0.0126765,0.02073387,-0.09044597,-0.02568646,-0.00721393,-0.13963111,-0.01950276,0.03117027,0.10987913,0.09673374,0.10398238,-0.37847895,-0.07994685,-0.42317648,0.14508155
HyWpbCUdCr8,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
jcfifYFAdpM,0.05864095,0.03613022,0.10613886,-0.0089954,-0.03479054,0.00562279,0.03803892,-0.12745197,0.02144194,-0.02143286,-0.01947104,3.418e-05,-0.13488079,0.28030392,0.03815394,0.03929527,-0.04836279,0.03258335,-0.01195119,-0.07463302
NDF3VSFbxAU,0.02856945,0.02541593,0.04010322,0.02403846,-0.04408811,0.02595867,0.03783648,-0.0979123,-0.00232886,0.03152887,-0.06383648,-0.01951353,0.19806738,-0.15737006,0.05553832,0.10923027,0.33586518,-0.00815724,-0.08158978,-0.0169203
2FFoc89SAj0,0.05720111,-0.0022201,0.06723507,0.03982207,-0.07868606,0.00880431,0.02216903,-0.03589152,0.20289595,-0.04936832,-0.05093953,-0.00300168,-0.19177224,-0.09210508,0.1398786,-0.16571074,0.11594852,0.08868996,-0.12077555,0.05002815
sGEEHGc7eyo,0.57365184,0.91230418,-0.21759169,-0.0488509,0.06875407,-0.00776175,-0.01032441,0.0286272,-0.00644799,0.00289222,0.01179122,-0.00597801,-0.03086901,0.00022937,-0.0015816,-0.0109948,-0.05723235,0.01500809,-0.00331821,0.04831737
Tu8OUN2WuyU,0.0797276,0.07504592,0.12481527,0.05551939,-0.09207089,0.01481468,0.04782819,-0.10856177,0.02264,-0.00710136,-0.12216105,-0.05516249,-0.02100072,-0.01238395,0.02693607,-0.05720761,-0.03815876,-0.04314695,-0.12369895,0.01667045
AnhXe6C7RcY,0.06356607,0.02045623,0.16805303,0.10521979,-0.08493696,0.08782019,0.55883462,0.26273418,-0.00690008,-0.01581927,0.04556895,0.27415182,0.09452883,-0.02484853,-0.04161682,-0.10435186,-0.0926921,-0.00198896,0.09574458,-0.02706858
vN0MwkPIOF8,0.11719975,0.06343678,0.09490055,0.08957395,-0.06822279,0.06644266,0.08623241,-0.17713097,0.07347133,0.0656653,-0.10047009,-0.09965609,0.08310806,0.07557394,-0.09831416,-0.04304878,0.0231235,-0.08143467,0.053338,-0.02220084
EvauKuWaNmk,0.06532594,0.01028781,0.05827884,0.04373804,-0.04964956,0.03551551,0.01922487,-0.05005327,-0.01273197,-0.01352347,-0.04303402,0.03260273,-0.04850824,-0.00464655,0.00774462,0.0076787,-0.03055718,-0.00684755,-0.06317209,-0.01079569
0moz0GJcIHg,0.00657901,0.00367263,0.03604236,0.00146962,-0.00829668,0.18657201,-0.05451228,0.05512538,-0.01045796,-0.1002934,-0.01195021,-0.01595856,-0.00975044,0.02976135,-0.0172988,0.02491002,0.02607083,-0.0967823,0.02071209,0.15628856
XAQ275WwWnw,0.01362634,0.00330712,0.0242078,0.01636476,-0.02069081,0.14973139,-0.04617137,0.02176492,0.00629531,0.04266969,0.03232839,0.00455859,0.02717057,0.00950447,0.15571145,-0.01608291,-0.02538704,-0.02911043,0.03533455,-0.031198
3QRWlCFdzyE,1.00432185,-0.60472335,-0.13532084,-0.06538268,0.07959321,-0.02064408,-0.05293928,0.07702207,0.6927079,-0.09544335,-0.0426429,0.10459188,0.03190253,-0.01732378,-0.00732884,0.02740032,-0.00350854,0.01791431,0.02563024,-0.00423994
40kncAedwjs,0.0162528,0.00272545,0.02994179,0.01785474,-0.02694362,0.01477449,0.01012755,-0.0261438,-0.00568023,-0.00872364,-0.02238573,0.00719682,0.00986041,-0.00778,0.00649971,0.07411967,-0.03261264,0.04094065,0.04317702,0.01156083
W1js1spTUPs,0.05492489,0.03558049,0.11243835,0.05488477,-0.08966239,-0.00614215,0.01640193,-0.03505007,-0.02735521,0.00054686,-0.13672771,-0.00432078,0.00809155,0.08760824,0.13060993,0.113969,-0.49797703,-0.10597867,-0.62631152,0.15654997
ITT9xWeicWM,0.02254552,0.01356626,0.02337281,0.01741382,-0.02665901,0.04987596,0.01629824,-0.04676534,-0.01213378,-0.02992159,-0.00898419,0.13340735,0.06439928,-0.00242268,-0.00059765,-0.02323296,0.0569951,0.00336268,-0.02938414,-0.03867891
woNfdYrmVGw,0.07071027,0.03489337,0.18930411,0.04839875,-0.13643472,-0.03703821,-0.02491317,-0.12232621,-0.00936072,-0.05416746,0.28844652,-0.09428499,-0.00602581,-0.07986713,-0.0070953,0.04765539,-0.09463122,0.05331583,0.1451901,0.00842409
D3h2gmgCBFg,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
Jr9Xm5f44NQ,0.09171599,0.03718301,0.10456386,0.09841299,-0.08457021,0.01422028,0.01203035,-0.11250434,0.02182257,-0.05166955,0.11378268,-0.07073903,0.00403452,0.00465473,-0.05566546,0.00211841,0.03346204,-0.05353785,-0.03212538,-0.02877013
Lnhy0tZ8SUI,0.01903729,0.01753236,0.03817785,-0.00248955,0.00213753,0.18760048,-0.06900741,0.05082672,-0.01428203,-0.13001632,-0.03973973,-0.0260697,-0.00997156,-0.01553226,-0.08152652,0.05161733,0.08366043,0.10969307,-0.06075215,0.03434175
enQeP-ztP5A,0.076174,0.03895397,0.05690533,0.0150424,-0.01782689,0.01937854,0.02214887,-0.0534959,0.01304868,-0.01157698,0.00671454,0.00571949,-0.02890202,0.0035173,-0.0107001,-0.01820549,-0.01056844,-0.02578943,0.01129528,-0.01580035
PiKd0maLI6o,0.46962946,0.72618937,-0.11045915,-0.01223503,0.00810693,-0.00427086,0.02533793,-0.06055978,-0.02624759,-0.00083508,-0.04423371,-0.02545039,-0.05475234,-0.01989311,0.01247193,0.07342795,-0.09645179,0.0934031,0.00407875,0.1202879
BwIlVEvq7mU,0.12205662,0.15821993,0.07424783,0.07177137,-0.06880826,0.01973905,0.0541507,-0.10461835,0.02112948,0.00828555,-0.10680031,-0.09015052,0.0294023,0.02409123,0.03674638,-0.02169344,0.1280042,-0.04549018,-0.02306336,-0.16667461
l8F9Omk197E,0.03465035,0.0160456,0.06471131,0.05154141,-0.03466873,0.02027068,0.04175975,0.00256042,0.01049921,0.00123162,-0.04823358,-0.01940959,-0.05424515,-0.06111493,0.00242566,-0.00442224,0.02506223,-0.02694343,-0.04421856,-0.00713542
UacKz43AiDQ,0.11903025,0.11105646,0.11614489,0.09930947,-0.14571572,-0.0218002,0.00933047,-0.12487215,0.00442144,-0.07306105,0.29096473,-0.12068318,-0.11913492,-0.02242495,-0.01616872,-0.02178702,0.04138726,-0.00103807,-0.05389521,0.01500069
GMXWOLJHnJc,0.01473779,-0.00074155,0.02754684,0.01212077,-0.01335374,0.07706275,-0.02480085,0.00171631,0.0017286,0.02082297,0.00814405,0.00741871,-0.00091369,-0.01060158,-0.00049023,-0.02548314,-0.00083844,0.06404737,-0.02220018,-0.03423309
eEfZlpKPAIU,0.02269555,0.01259129,0.04701751,0.00913474,-0.01186268,0.01496198,0.02831868,-0.04430221,-0.01449505,-0.02456449,-0.02927805,0.16814065,0.02622085,0.0024092,-0.02205463,-0.05499451,0.00520591,0.01752795,-0.01441862,-0.00032425
G-i7hiu_yPU,0.09323677,0.00770822,0.17492971,0.0010276,-0.0538843,-0.00340251,0.02176409,-0.08943872,-0.03423076,-0.01039818,-0.04399026,0.03762604,-0.03876947,-0.07495827,0.05398169,0.19656982,-0.15235856,0.10696078,0.16680591,0.00199389
3skIuC1lP00,0.06226912,0.02076247,0.10094976,0.02832859,-0.07011413,-0.0004877,0.00220698,-0.04305193,0.00515193,0.00698413,-0.00164183,-0.0088656,-0.00751081,0.00614224,-0.01755387,-0.06211435,-0.03514695,-0.07447598,0.03790677,-0.05130252
7y8W9bita7o,0.06371862,0.02729609,0.1080843,0.00418867,-0.03086594,0.01547207,0.05284588,-0.10035181,0.06205937,0.01914973,-0.05097183,-0.03867795,0.06725886,0.04441052,-0.07310264,-0.00881203,-0.0266759,-0.02937464,0.0417601,-0.00138164
dYJM9jmLBzY,0.04244487,0.00529868,0.07474415,0.04596013,-0.08797977,-0.0137186,-0.01132192,0.03035355,-0.0374536,-0.03919622,0.12799176,0.03272036,-0.03782376,-0.05772292,-0.02758203,0.15771985,0.05529343,-0.057478,-0.11409524,-0.09181839
